date,mean(¡ÆC),prep(mm),humidity(%),whole_price,retail_price
20191014,14.4,0,56.9,26000,6774
20191015,14.5,0,55.6,24000,6774
20191016,14.6,0,58.3,25000,6294
20191017,15.4,0,56,24000,5847
20191018,17,0,58.3,27000,5203
20191019,17,0,63.8,27000,5203
20191020,16.5,0,70.3,27000,5203
20191021,17.1,0,61,27000,5203
20191022,18.1,0,56.1,26000,5203
20191023,17,0,57.3,26000,5131
20191024,18.3,0,47.6,28000,5037
20191025,16.7,0,58,28000,5037
20191026,10,0,60,28000,5037
20191027,11,0,59,28000,5033
20191028,12.9,1.7,65.9,28000,5033
20191029,12.5,0.1,61,28000,4841
20191030,11.2,0,60.3,28000,4841
20191031,14.8,0,73.8,30000,4744
20191101,14.9,0,57.9,33000,4697
20191102,13.6,0,57.3,33000,4697
20191103,14.7,0,57.8,35000,4791
20191104,13.8,0,57.8,35000,4791
20191105,12.4,0,65.1,38000,4791
20191106,11,0,63.6,38000,4791
20191107,9.2,0,42.8,38000,4791
20191108,6.8,0,31.4,38000,4791
20191109,9.5,0,41.4,38000,4791
20191110,10,11.8,59.6,35000,4851
20191111,11.2,1.1,71.6,35000,4851
20191112,9.3,0,63.6,33000,4851
20191113,7.2,7.5,72.3,35000,4851
20191114,1.3,0,30.6,35000,4770
20191115,5.6,18.8,87.4,33000,4734
20191116,6.8,0,81.3,33000,4734
20191117,8.3,21.1,79.4,33000,4734
20191118,4.6,14.7,59.8,33000,4734
20191119,0.2,0,48,35000,4734
20191120,0.5,0,35.5,30000,4784
20191121,4.2,0,37.4,32000,4903
20191122,9.7,0,34.1,32000,4903
20191123,12.1,0,52,32000,4903
20191124,9.8,3.8,74.6,33000,4914
20191125,1.9,0,62.1,33000,4914
20191126,6.6,0,64,33000,4900
20191127,3.1,0,50.8,28000,5160
20191128,3.5,0,52.4,30000,5150
